Data_Set,Chain,Step,b,R_0,omega,rho,sigma
0,0,392950,0.00875871,2.74803,0.00712704,0.0476962,0.0627698
0,1,392950,0.00699791,2.50576,0.000617775,0.0251025,0.0368291
0,2,392950,0.00500403,3.57308,0.00485871,0.0462372,0.00696911
0,3,392950,0.0066197,3.38175,0.0177245,0.152569,0.132168
0,4,392950,0.00607935,3.30626,0.00148384,0.0355652,0.0808739
0,0,393000,0.00957844,2.27725,0.000443122,0.0589506,0.0762347
0,1,393000,0.00699791,2.50576,0.000617775,0.0251025,0.0368291
0,2,393000,0.00500403,3.57308,0.00485871,0.0462372,0.00696911
0,3,393000,0.00784246,2.6924,0.00211745,0.127959,0.0908024
0,4,393000,0.00607935,3.30626,0.00148384,0.0355652,0.0808739
0,0,393050,0.00981681,2.24802,0.00304862,0.0576383,0.0114333
0,1,393050,0.00691367,3.63619,0.00473817,0.0293341,0.0294409
0,2,393050,0.00500403,3.57308,0.00485871,0.0462372,0.00696911
0,3,393050,0.00694958,3.37658,0.0096013,0.119113,0.015218
0,4,393050,0.00526399,3.80029,0.00694859,0.0697622,0.0981284
0,0,393100,0.00981681,2.24802,0.00304862,0.0576383,0.0114333
0,1,393100,0.00757055,2.83824,0.00642664,0.082987,0.00914841
0,2,393100,0.0055836,4.16235,0.00682418,0.0537727,0.172668
0,3,393100,0.00694958,3.37658,0.0096013,0.119113,0.015218
0,4,393100,0.0063225,3.35995,0.00401437,0.0428417,0.0633452
0,0,393150,0.00981681,2.24802,0.00304862,0.0576383,0.0114333
0,1,393150,0.00757055,2.83824,0.00642664,0.082987,0.00914841
0,2,393150,0.00483149,3.95024,0.0134894,0.0988132,0.0154008
0,3,393150,0.00602219,3.4177,0.00383406,0.0869833,0.0525788
0,4,393150,0.0063225,3.35995,0.00401437,0.0428417,0.0633452
0,0,393200,0.00981681,2.24802,0.00304862,0.0576383,0.0114333
0,1,393200,0.00757055,2.83824,0.00642664,0.082987,0.00914841
0,2,393200,0.00478282,4.93526,0.00655015,0.0699809,0.124359
0,3,393200,0.00540331,3.01892,0.00428243,0.0623274,0.0108831
0,4,393200,0.00560782,3.29319,0.00307646,0.0791786,0.009761
0,0,393250,0.00981681,2.24802,0.00304862,0.0576383,0.0114333
0,1,393250,0.00757055,2.83824,0.00642664,0.082987,0.00914841
0,2,393250,0.00586289,3.29321,0.00101003,0.154294,0.199288
0,3,393250,0.00656601,3.15423,0.000573759,0.00164821,0.106376
0,4,393250,0.00595173,4.29353,0.00762561,0.0808604,0.103143
0,0,393300,0.00981681,2.24802,0.00304862,0.0576383,0.0114333
0,1,393300,0.00741725,3.37079,0.0101551,0.0752833,0.134008
0,2,393300,0.00536904,4.70942,0.026227,0.13487,0.0324663
0,3,393300,0.00656601,3.15423,0.000573759,0.00164821,0.106376
0,4,393300,0.00511503,4.67252,0.0043238,0.0971286,0.18807
0,0,393350,0.00981681,2.24802,0.00304862,0.0576383,0.0114333
0,1,393350,0.00741725,3.37079,0.0101551,0.0752833,0.134008
0,2,393350,0.00660945,3.44079,0.016889,0.190434,0.146562
0,3,393350,0.00720006,3.21717,0.000554853,0.00638917,0.00251921
0,4,393350,0.0067675,4.02646,0.00628321,0.0744913,0.298929
0,0,393400,0.00981681,2.24802,0.00304862,0.0576383,0.0114333
0,1,393400,0.00516882,3.61007,0.0039814,0.0309761,0.0758295
0,2,393400,0.00660117,3.49967,0.0105859,0.106903,0.148617
0,3,393400,0.00720006,3.21717,0.000554853,0.00638917,0.00251921
0,4,393400,0.00842412,2.51665,0.00457394,0.167201,0.169172
0,0,393450,0.01001,2.60086,0.00449397,0.121413,0.00201504
0,1,393450,0.00516882,3.61007,0.0039814,0.0309761,0.0758295
0,2,393450,0.00577124,3.80893,0.00337556,0.0512299,0.0924123
0,3,393450,0.00635862,3.8309,0.00411957,0.0326582,0.111182
0,4,393450,0.00663991,3.75379,0.00732831,0.0914806,0.244499
0,0,393500,0.00962354,2.4216,0.00662966,0.150933,0.00234798
0,1,393500,0.00503773,4.50668,0.00554912,0.0440653,0.110415
0,2,393500,0.00577124,3.80893,0.00337556,0.0512299,0.0924123
0,3,393500,0.00635862,3.8309,0.00411957,0.0326582,0.111182
0,4,393500,0.00516252,5.04674,0.00277051,0.0449264,0.233446
0,0,393550,0.00962354,2.4216,0.00662966,0.150933,0.00234798
0,1,393550,0.00632504,3.76714,0.00459374,0.0813085,0.116993
0,2,393550,0.00577124,3.80893,0.00337556,0.0512299,0.0924123
0,3,393550,0.00635862,3.8309,0.00411957,0.0326582,0.111182
0,4,393550,0.00613724,3.6185,0.00244935,0.0748896,0.344
0,0,393600,0.00962354,2.4216,0.00662966,0.150933,0.00234798
0,1,393600,0.00516651,4.35915,0.00579935,0.102889,0.0944163
0,2,393600,0.00528636,3.94947,0.00312046,0.0541156,0.0118867
0,3,393600,0.00551142,2.74736,0.000202772,0.00012336,0.107448
0,4,393600,0.00613724,3.6185,0.00244935,0.0748896,0.344
0,0,393650,0.00962354,2.4216,0.00662966,0.150933,0.00234798
0,1,393650,0.00509557,3.82981,0.0147521,0.112186,0.0240257
0,2,393650,0.00848249,2.96136,0.0108345,0.0927356,0.0709278
0,3,393650,0.00512117,3.98674,0.00414125,0.0457571,0.151877
0,4,393650,0.00613724,3.6185,0.00244935,0.0748896,0.344
0,0,393700,0.00962354,2.4216,0.00662966,0.150933,0.00234798
0,1,393700,0.00562955,3.81832,0.00337694,0.138,0.0157383
0,2,393700,0.0075508,3.24891,0.0139062,0.0909279,0.0770681
0,3,393700,0.00524804,3.37638,0.00242074,0.080207,0.169873
0,4,393700,0.00662951,3.17297,0.00385999,0.0840133,0.171167
0,0,393750,0.00774378,3.19517,0.00168149,0.125552,0.0925581
0,1,393750,0.00650325,3.07027,0.00795576,0.167251,0.02901
0,2,393750,0.0075508,3.24891,0.0139062,0.0909279,0.0770681
0,3,393750,0.00511748,3.98624,0.0098414,0.0872963,0.0194899
0,4,393750,0.00648445,3.43273,0.00365255,0.0407867,0.162219
0,0,393800,0.00839384,3.32825,0.0150849,0.140013,0.0699626
0,1,393800,0.00495055,4.24735,0.0103974,0.160746,0.0582694
0,2,393800,0.00752427,3.12265,0.00148549,0.0190207,0.0113385
0,3,393800,0.00455286,3.99418,0.00176324,0.0834692,0.159382
0,4,393800,0.00648445,3.43273,0.00365255,0.0407867,0.162219
0,0,393850,0.00726856,3.33182,0.0063355,0.0665162,0.0530399
0,1,393850,0.00495055,4.24735,0.0103974,0.160746,0.0582694
0,2,393850,0.00670416,2.88494,0.000627071,0.00476805,0.0724119
0,3,393850,0.00538388,3.42132,0.00220979,0.0485209,0.196256
0,4,393850,0.00648445,3.43273,0.00365255,0.0407867,0.162219
0,0,393900,0.00726856,3.33182,0.0063355,0.0665162,0.0530399
0,1,393900,0.0068951,3.49667,0.00832129,0.123232,0.142261
0,2,393900,0.00670416,2.88494,0.000627071,0.00476805,0.0724119
0,3,393900,0.00538388,3.42132,0.00220979,0.0485209,0.196256
0,4,393900,0.00569699,4.03044,0.00521495,0.0396089,0.10153
0,0,393950,0.00726856,3.33182,0.0063355,0.0665162,0.0530399
0,1,393950,0.00843681,2.41487,0.00293627,0.0715328,0.0064292
0,2,393950,0.00734047,3.60882,0.0132953,0.0832429,0.0335269
0,3,393950,0.00580224,3.54988,0.00866815,0.0783145,0.0958393
0,4,393950,0.00595234,3.32983,0.00135696,0.0398537,0.142005
0,0,394000,0.00567802,3.07305,0.00543529,0.105245,0.0793439
0,1,394000,0.00843681,2.41487,0.00293627,0.0715328,0.0064292
0,2,394000,0.00715527,3.27259,0.00811964,0.06101,0.0573408
0,3,394000,0.00580224,3.54988,0.00866815,0.0783145,0.0958393
0,4,394000,0.00577089,3.94442,0.00478946,0.0546392,0.00940659
0,0,394050,0.00609933,3.73418,0.00885836,0.0769887,0.125823
0,1,394050,0.00843681,2.41487,0.00293627,0.0715328,0.0064292
0,2,394050,0.00715527,3.27259,0.00811964,0.06101,0.0573408
0,3,394050,0.00561767,3.53078,0.01194,0.179544,0.043833
0,4,394050,0.00575085,3.83914,0.00750075,0.0679639,0.0352954
0,0,394100,0.00951434,2.24199,0.00258646,0.116944,0.096729
0,1,394100,0.00843681,2.41487,0.00293627,0.0715328,0.0064292
0,2,394100,0.00715527,3.27259,0.00811964,0.06101,0.0573408
0,3,394100,0.00607267,3.54642,0.00936871,0.167397,0.0625949
0,4,394100,0.0057642,3.90003,0.00594509,0.0812848,0.0265285
0,0,394150,0.00793502,2.96108,0.0106041,0.187001,0.229078
0,1,394150,0.00884394,2.65374,0.00136015,0.0727185,0.181872
0,2,394150,0.00690108,3.22168,0.0118719,0.0877743,0.0548626
0,3,394150,0.00674768,3.59216,0.00847971,0.0773336,0.0262387
0,4,394150,0.00502761,3.99759,0.00352074,0.0321782,0.00288543
0,0,394200,0.00793502,2.96108,0.0106041,0.187001,0.229078
0,1,394200,0.00855202,2.43915,0.00772634,0.0527437,0.146867
0,2,394200,0.00690108,3.22168,0.0118719,0.0877743,0.0548626
0,3,394200,0.00626128,3.70843,0.010287,0.0907924,0.193046
0,4,394200,0.00502761,3.99759,0.00352074,0.0321782,0.00288543
0,0,394250,0.00793271,2.58232,0.00819756,0.10915,0.19186
0,1,394250,0.00666546,2.78347,0.00068779,0.011032,0.152493
0,2,394250,0.00690108,3.22168,0.0118719,0.0877743,0.0548626
0,3,394250,0.0067836,3.18062,0.00453536,0.0822383,0.0974785
0,4,394250,0.00502761,3.99759,0.00352074,0.0321782,0.00288543
0,0,394300,0.00878799,2.60421,0.00187512,0.0650673,0.101894
0,1,394300,0.00571129,3.31952,0.00673375,0.0520193,0.156067
0,2,394300,0.00604072,3.52172,0.00217507,0.111127,0.0428964
0,3,394300,0.0067836,3.18062,0.00453536,0.0822383,0.0974785
0,4,394300,0.00601879,2.9736,0.00306922,0.038518,0.00807871
0,0,394350,0.00695975,3.32669,0.00333366,0.0645825,0.192059
0,1,394350,0.00631587,3.65347,0.00789399,0.0953302,0.218486
0,2,394350,0.00807607,2.97448,0.0135771,0.100378,0.00178601
0,3,394350,0.0067836,3.18062,0.00453536,0.0822383,0.0974785
0,4,394350,0.00601879,2.9736,0.00306922,0.038518,0.00807871
0,0,394400,0.00695975,3.32669,0.00333366,0.0645825,0.192059
0,1,394400,0.00631587,3.65347,0.00789399,0.0953302,0.218486
0,2,394400,0.00901362,2.96527,0.0110254,0.155811,0.0251388
0,3,394400,0.0067836,3.18062,0.00453536,0.0822383,0.0974785
0,4,394400,0.00594458,2.87824,0.000887449,0.0367521,0.0354945
0,0,394450,0.00588346,3.1507,0.00483152,0.0586648,0.0566131
0,1,394450,0.00694901,3.08347,0.000362253,0.09295,0.233268
0,2,394450,0.00591228,3.39696,0.00954726,0.12725,0.12561
0,3,394450,0.0067836,3.18062,0.00453536,0.0822383,0.0974785
0,4,394450,0.00594458,2.87824,0.000887449,0.0367521,0.0354945
0,0,394500,0.00588346,3.1507,0.00483152,0.0586648,0.0566131
0,1,394500,0.00817471,3.15614,0.0149326,0.155485,0.237919
0,2,394500,0.00533429,3.69742,0.00728742,0.154215,0.00868067
0,3,394500,0.00671247,2.54524,0.00278802,0.0849858,0.0840185
0,4,394500,0.00717202,3.10868,0.00782644,0.0771135,0.0666509
0,0,394550,0.00588346,3.1507,0.00483152,0.0586648,0.0566131
0,1,394550,0.00698365,2.9535,0.00161256,0.121855,0.157296
0,2,394550,0.00665448,3.0513,0.0028951,0.200003,0.0149021
0,3,394550,0.00748254,3.51094,0.0154896,0.0984117,0.145178
0,4,394550,0.00818421,2.80367,0.00278274,0.0836831,0.0837944
0,0,394600,0.00588346,3.1507,0.00483152,0.0586648,0.0566131
0,1,394600,0.00698365,2.9535,0.00161256,0.121855,0.157296
0,2,394600,0.00596077,3.56422,0.0267023,0.214572,0.0977543
0,3,394600,0.00748254,3.51094,0.0154896,0.0984117,0.145178
0,4,394600,0.00542619,6.21135,0.0300977,0.159708,0.146174
0,0,394650,0.00588346,3.1507,0.00483152,0.0586648,0.0566131
0,1,394650,0.00864203,2.51801,0.00272982,0.130442,0.066233
0,2,394650,0.00653898,2.99183,0.0142129,0.184886,0.0336628
0,3,394650,0.00791722,2.49423,0.00611135,0.136687,0.0809043
0,4,394650,0.00828476,2.66509,0.00549779,0.147656,0.0415215
0,0,394700,0.00588346,3.1507,0.00483152,0.0586648,0.0566131
0,1,394700,0.00713736,2.97181,0.0120823,0.131773,0.0520872
0,2,394700,0.00719805,3.28367,0.0150073,0.150225,0.0996512
0,3,394700,0.00663169,3.09881,0.00508228,0.0777389,0.0802495
0,4,394700,0.007761,3.14016,0.00576889,0.148447,0.0409329
0,0,394750,0.0060238,3.82814,0.0098246,0.0460609,0.00958172
0,1,394750,0.00535585,3.89126,0.0105105,0.0942969,0.0474647
0,2,394750,0.00719805,3.28367,0.0150073,0.150225,0.0996512
0,3,394750,0.00663169,3.09881,0.00508228,0.0777389,0.0802495
0,4,394750,0.00703956,3.55777,0.0275375,0.152749,0.0769985
0,0,394800,0.00548732,3.32426,0.00150169,0.0486479,0.0719133
0,1,394800,0.00458795,4.38646,0.00300577,0.0956641,0.102583
0,2,394800,0.00789173,2.63525,0.0143082,0.167748,0.0273495
0,3,394800,0.00649223,3.25801,0.00415744,0.0662323,0.0207821
0,4,394800,0.00863122,2.66535,0.0090899,0.126329,0.0677873
0,0,394850,0.00548732,3.32426,0.00150169,0.0486479,0.0719133
0,1,394850,0.00556682,3.85535,0.01135,0.0747446,0.16196
0,2,394850,0.00631453,3.47898,0.0161228,0.187457,0.0455246
0,3,394850,0.00639159,2.75855,0.000511765,0.0748154,0.0687666
0,4,394850,0.00651362,2.80359,0.00110396,0.0228676,0.139034
0,0,394900,0.00548732,3.32426,0.00150169,0.0486479,0.0719133
0,1,394900,0.00497409,4.16456,0.01897,0.185132,0.063884
0,2,394900,0.00581683,3.1489,0.00532795,0.19115,0.0444116
0,3,394900,0.00726574,3.32631,0.00644142,0.126465,0.28252
0,4,394900,0.00579177,3.50319,0.00159627,0.0914181,0.122314
0,0,394950,0.00548732,3.32426,0.00150169,0.0486479,0.0719133
0,1,394950,0.00464363,3.94193,0.00775955,0.158375,0.074442
0,2,394950,0.00609239,3.56363,0.014768,0.209787,0.0811825
0,3,394950,0.00776402,3.7782,0.00884189,0.117427,0.177053
0,4,394950,0.00583094,4.08616,0.0124644,0.104905,0.0795953
0,0,395000,0.00588525,3.87071,0.00247815,0.0328437,0.00510124
0,1,395000,0.00707345,3.44285,0.00138277,0.0888488,0.184397
0,2,395000,0.00786931,2.78049,0.0100555,0.239605,0.00918898
0,3,395000,0.00538671,4.44972,0.0127404,0.123216,0.248454
0,4,395000,0.00438349,3.64602,0.00139067,0.111538,0.00524006
0,0,395050,0.0048864,3.72711,0.00232505,0.0257902,0.0169625
0,1,395050,0.00604644,3.69239,0.00590875,0.0837651,0.199237
0,2,395050,0.00745609,2.65234,0.0103005,0.232058,0.141378
0,3,395050,0.00497716,4.63466,0.00843384,0.0664875,0.0272172
0,4,395050,0.00462881,4.1654,0.00705601,0.121652,0.0984764
0,0,395100,0.0048864,3.72711,0.00232505,0.0257902,0.0169625
0,1,395100,0.00604644,3.69239,0.00590875,0.0837651,0.199237
0,2,395100,0.00782694,2.80473,0.00957564,0.191557,0.0360205
0,3,395100,0.00582569,3.54165,0.0135779,0.0870255,0.00701189
0,4,395100,0.00531399,3.99313,0.00838028,0.125303,0.15165
0,0,395150,0.0048864,3.72711,0.00232505,0.0257902,0.0169625
0,1,395150,0.00639087,3.44562,0.00284001,0.0801229,0.074443
0,2,395150,0.0091013,2.74002,0.0185985,0.191188,0.025443
0,3,395150,0.00582569,3.54165,0.0135779,0.0870255,0.00701189
0,4,395150,0.00584261,3.07512,0.000655741,0.247878,0.0201963
0,0,395200,0.0048864,3.72711,0.00232505,0.0257902,0.0169625
0,1,395200,0.00926594,2.54661,0.000948905,0.0494378,0.0350313
0,2,395200,0.0091013,2.74002,0.0185985,0.191188,0.025443
0,3,395200,0.00604335,2.93888,0.00215693,0.0543688,0.0153907
0,4,395200,0.00844405,2.45596,0.011091,0.227555,0.037439
0,0,395250,0.0048864,3.72711,0.00232505,0.0257902,0.0169625
0,1,395250,0.00926594,2.54661,0.000948905,0.0494378,0.0350313
0,2,395250,0.0091013,2.74002,0.0185985,0.191188,0.025443
0,3,395250,0.00604335,2.93888,0.00215693,0.0543688,0.0153907
0,4,395250,0.00844633,2.5994,0.0128983,0.190957,0.104297
0,0,395300,0.0048864,3.72711,0.00232505,0.0257902,0.0169625
0,1,395300,0.00926594,2.54661,0.000948905,0.0494378,0.0350313
0,2,395300,0.00860612,2.56116,0.003827,0.198671,0.0234291
0,3,395300,0.00604335,2.93888,0.00215693,0.0543688,0.0153907
0,4,395300,0.00862652,3.50691,0.0709455,0.236718,0.0593472
0,0,395350,0.00609637,3.17845,0.000538004,0.0310219,0.0116059
0,1,395350,0.00926594,2.54661,0.000948905,0.0494378,0.0350313
0,2,395350,0.00835068,2.69698,0.0123648,0.188558,0.014221
0,3,395350,0.00604335,2.93888,0.00215693,0.0543688,0.0153907
0,4,395350,0.00942451,3.07084,0.0296406,0.25479,0.131418
0,0,395400,0.00609637,3.17845,0.000538004,0.0310219,0.0116059
0,1,395400,0.00926594,2.54661,0.000948905,0.0494378,0.0350313
0,2,395400,0.0086507,2.58389,0.0138482,0.173539,0.0322805
0,3,395400,0.00604335,2.93888,0.00215693,0.0543688,0.0153907
0,4,395400,0.00820082,2.93653,0.0197999,0.255804,0.0248838
0,0,395450,0.00609637,3.17845,0.000538004,0.0310219,0.0116059
0,1,395450,0.00926594,2.54661,0.000948905,0.0494378,0.0350313
0,2,395450,0.0086507,2.58389,0.0138482,0.173539,0.0322805
0,3,395450,0.00504417,3.45842,0.00176543,0.0687975,0.0156344
0,4,395450,0.00783403,3.52142,0.0167571,0.231818,0.148824
0,0,395500,0.00609637,3.17845,0.000538004,0.0310219,0.0116059
0,1,395500,0.00926594,2.54661,0.000948905,0.0494378,0.0350313
0,2,395500,0.0086507,2.58389,0.0138482,0.173539,0.0322805
0,3,395500,0.00662558,3.21215,0.00141397,0.0574624,0.0412333
0,4,395500,0.00437434,5.34574,0.0151381,0.173816,0.051641
0,0,395550,0.006055,3.1992,0.00219259,0.0505292,0.00491922
0,1,395550,0.00855769,2.75845,0.0162108,0.128608,0.0653747
0,2,395550,0.00797858,3.6943,0.0242659,0.148003,0.136488
0,3,395550,0.00662558,3.21215,0.00141397,0.0574624,0.0412333
0,4,395550,0.00597391,3.72958,0.017663,0.190614,0.07761
0,0,395600,0.00814024,2.73301,0.00148215,0.0581402,0.0618779
0,1,395600,0.00822395,3.76148,0.0335329,0.190111,0.17958
0,2,395600,0.0102685,2.62319,0.019979,0.208727,0.156776
0,3,395600,0.00763645,2.63854,0.00103599,0.0366492,0.0996983
0,4,395600,0.00784629,2.95525,0.0128783,0.243597,0.194827
0,0,395650,0.00770363,2.91517,0.0018333,0.0584608,0.0608124
0,1,395650,0.0101521,2.74443,0.00275066,0.0974021,0.240104
0,2,395650,0.0111203,2.44391,0.0260055,0.170481,0.120247
0,3,395650,0.00763645,2.63854,0.00103599,0.0366492,0.0996983
0,4,395650,0.0084321,3.08234,0.028274,0.190735,0.185984
0,0,395700,0.00759561,2.67255,0.00290509,0.049638,0.115396
0,1,395700,0.0109435,2.72447,0.017584,0.118833,0.323352
0,2,395700,0.00669017,2.99628,0.0269735,0.254883,0.0712205
0,3,395700,0.00725044,2.80369,0.00160547,0.0394077,0.0846297
0,4,395700,0.00738894,3.38901,0.00577143,0.176688,0.0124874
0,0,395750,0.00746408,3.03694,0.00349627,0.0624805,0.158765
0,1,395750,0.0113343,2.41679,0.0188855,0.134843,0.24362
0,2,395750,0.00715326,2.83437,0.0110676,0.165766,0.079606
0,3,395750,0.00725044,2.80369,0.00160547,0.0394077,0.0846297
0,4,395750,0.00733098,2.87942,0.0123196,0.189903,0.04739
0,0,395800,0.00746408,3.03694,0.00349627,0.0624805,0.158765
0,1,395800,0.00897638,2.2027,0.00104215,0.0498308,0.167589
0,2,395800,0.00715326,2.83437,0.0110676,0.165766,0.079606
0,3,395800,0.00725044,2.80369,0.00160547,0.0394077,0.0846297
0,4,395800,0.0056866,3.7881,0.0152411,0.150698,0.0497071
0,0,395850,0.00583558,3.21897,0.00412981,0.0753481,0.0659686
0,1,395850,0.00923978,2.89708,0.0121204,0.0766359,0.104931
0,2,395850,0.00715326,2.83437,0.0110676,0.165766,0.079606
0,3,395850,0.00725044,2.80369,0.00160547,0.0394077,0.0846297
0,4,395850,0.00536561,3.25839,0.00088238,0.0876512,0.185925
0,0,395900,0.00583558,3.21897,0.00412981,0.0753481,0.0659686
0,1,395900,0.00851075,2.48825,0.00106692,0.0622381,0.0141474
0,2,395900,0.00750615,3.13922,0.0213224,0.178516,0.0860174
0,3,395900,0.00725044,2.80369,0.00160547,0.0394077,0.0846297
0,4,395900,0.00607563,3.71145,0.00756075,0.101958,0.204138
0,0,395950,0.00583558,3.21897,0.00412981,0.0753481,0.0659686
0,1,395950,0.00829057,2.79264,0.0014371,0.0505034,0.0915897
0,2,395950,0.0081569,2.86813,0.0106153,0.12788,0.0986301
0,3,395950,0.0064701,3.31268,0.000736378,0.00511027,0.103989
0,4,395950,0.00672407,3.82445,0.0188568,0.102254,0.162509
0,0,396000,0.00583558,3.21897,0.00412981,0.0753481,0.0659686
0,1,396000,0.00844768,2.84131,0.00392896,0.0513,0.0331245
0,2,396000,0.0081569,2.86813,0.0106153,0.12788,0.0986301
0,3,396000,0.0064701,3.31268,0.000736378,0.00511027,0.103989
0,4,396000,0.00702428,2.9326,0.000620944,0.0667457,0.133682
0,0,396050,0.00583558,3.21897,0.00412981,0.0753481,0.0659686
0,1,396050,0.00844768,2.84131,0.00392896,0.0513,0.0331245
0,2,396050,0.00739534,3.47796,0.0105123,0.100648,0.0229611
0,3,396050,0.0064701,3.31268,0.000736378,0.00511027,0.103989
0,4,396050,0.00937112,2.54597,0.00427874,0.0540984,0.0689878
0,0,396100,0.00660493,2.81478,0.0059313,0.104868,0.029606
0,1,396100,0.00844768,2.84131,0.00392896,0.0513,0.0331245
0,2,396100,0.00580735,3.61155,0.00455179,0.0443646,0.0502762
0,3,396100,0.0064701,3.31268,0.000736378,0.00511027,0.103989
0,4,396100,0.00886876,2.35294,0.00104589,0.0263469,0.0160553
0,0,396150,0.00817867,2.73798,0.00929946,0.126215,0.00156433
0,1,396150,0.00603317,3.81324,0.00104046,0.0356047,0.15367
0,2,396150,0.00580735,3.61155,0.00455179,0.0443646,0.0502762
0,3,396150,0.0064701,3.31268,0.000736378,0.00511027,0.103989
0,4,396150,0.00899251,2.41869,0.00302066,0.0308545,0.018705
0,0,396200,0.00817867,2.73798,0.00929946,0.126215,0.00156433
0,1,396200,0.00548638,4.21651,0.00120438,0.0168143,0.147835
0,2,396200,0.00580735,3.61155,0.00455179,0.0443646,0.0502762
0,3,396200,0.00813727,3.16054,0.00428237,0.0403534,0.139594
0,4,396200,0.00899251,2.41869,0.00302066,0.0308545,0.018705
0,0,396250,0.00817867,2.73798,0.00929946,0.126215,0.00156433
0,1,396250,0.00557474,3.86992,0.00301573,0.0232939,0.256145
0,2,396250,0.00580735,3.61155,0.00455179,0.0443646,0.0502762
0,3,396250,0.00775575,2.65352,0.00184415,0.0459986,0.103663
0,4,396250,0.00649367,3.2971,0.00428661,0.0724484,0.105851
0,0,396300,0.00817867,2.73798,0.00929946,0.126215,0.00156433
0,1,396300,0.00607732,4.40413,0.0089873,0.0502343,0.13731
0,2,396300,0.00580735,3.61155,0.00455179,0.0443646,0.0502762
0,3,396300,0.00649904,3.69441,0.00351905,0.0666769,0.038364
0,4,396300,0.00530586,3.09182,0.00250696,0.0909262,0.00695443
0,0,396350,0.00759855,3.18238,0.00901601,0.144415,0.0324897
0,1,396350,0.00567481,4.40466,0.00543403,0.0479065,0.157389
0,2,396350,0.00580735,3.61155,0.00455179,0.0443646,0.0502762
0,3,396350,0.00567246,3.77901,0.00746735,0.0722831,0.0982459
0,4,396350,0.00595831,3.38569,0.00310758,0.0750076,0.0166226
0,0,396400,0.00759855,3.18238,0.00901601,0.144415,0.0324897
0,1,396400,0.0062731,3.52031,0.00536368,0.0534892,0.00897966
0,2,396400,0.00580735,3.61155,0.00455179,0.0443646,0.0502762
0,3,396400,0.0064315,3.10874,0.0115866,0.146402,0.0457164
0,4,396400,0.00595831,3.38569,0.00310758,0.0750076,0.0166226
0,0,396450,0.00706918,2.91718,0.00724858,0.117544,0.0918715
0,1,396450,0.0062731,3.52031,0.00536368,0.0534892,0.00897966
0,2,396450,0.00580735,3.61155,0.00455179,0.0443646,0.0502762
0,3,396450,0.0064315,3.10874,0.0115866,0.146402,0.0457164
0,4,396450,0.00595831,3.38569,0.00310758,0.0750076,0.0166226
0,0,396500,0.00706918,2.91718,0.00724858,0.117544,0.0918715
0,1,396500,0.0062731,3.52031,0.00536368,0.0534892,0.00897966
0,2,396500,0.0076731,3.19294,0.00460689,0.0506293,0.0756956
0,3,396500,0.00622522,3.24275,0.0164944,0.183902,0.0016182
0,4,396500,0.00595831,3.38569,0.00310758,0.0750076,0.0166226
0,0,396550,0.00706918,2.91718,0.00724858,0.117544,0.0918715
0,1,396550,0.0062731,3.52031,0.00536368,0.0534892,0.00897966
0,2,396550,0.0076731,3.19294,0.00460689,0.0506293,0.0756956
0,3,396550,0.00687932,3.16732,0.0166207,0.16163,0.0384354
0,4,396550,0.00683721,3.5547,0.0072118,0.0573178,0.0537767
0,0,396600,0.00862173,3.16172,0.0225453,0.14388,0.00213468
0,1,396600,0.0062731,3.52031,0.00536368,0.0534892,0.00897966
0,2,396600,0.00685024,2.72214,0.00180905,0.0391913,0.0835556
0,3,396600,0.00687932,3.16732,0.0166207,0.16163,0.0384354
0,4,396600,0.00683721,3.5547,0.0072118,0.0573178,0.0537767
0,0,396650,0.00935452,2.67656,0.00592597,0.0877039,0.261092
0,1,396650,0.0062731,3.52031,0.00536368,0.0534892,0.00897966
0,2,396650,0.00685024,2.72214,0.00180905,0.0391913,0.0835556
0,3,396650,0.00639003,3.97816,0.0189023,0.179529,0.028944
0,4,396650,0.00700287,3.57783,0.02848,0.114009,0.0431857
0,0,396700,0.00902384,3.86588,0.0263748,0.121425,0.149636
0,1,396700,0.0062731,3.52031,0.00536368,0.0534892,0.00897966
0,2,396700,0.00685024,2.72214,0.00180905,0.0391913,0.0835556
0,3,396700,0.00768969,3.22259,0.0125783,0.141135,0.15026
0,4,396700,0.00858813,2.81618,0.0105094,0.182071,0.0880312
0,0,396750,0.00899901,2.99527,0.0144624,0.0952001,0.179672
0,1,396750,0.0065375,3.09174,0.00285885,0.0571598,0.0808916
0,2,396750,0.00602217,3.2991,0.000116186,0.0686455,0.103898
0,3,396750,0.00584798,3.56487,0.0140915,0.182943,0.0284666
0,4,396750,0.00858813,2.81618,0.0105094,0.182071,0.0880312
0,0,396800,0.00914999,2.40464,0.00896551,0.11218,0.0638383
0,1,396800,0.00762501,2.93045,0.00554546,0.0571003,0.054567
0,2,396800,0.0068959,3.7319,0.00710587,0.049162,0.14478
0,3,396800,0.00584798,3.56487,0.0140915,0.182943,0.0284666
0,4,396800,0.00645901,2.84829,0.0094312,0.13455,0.0883003
0,0,396850,0.00866151,2.41174,0.0131989,0.123094,0.0794152
0,1,396850,0.00762501,2.93045,0.00554546,0.0571003,0.054567
0,2,396850,0.0068959,3.7319,0.00710587,0.049162,0.14478
0,3,396850,0.00688523,2.8626,0.00595107,0.158916,0.0328376
0,4,396850,0.00701955,4.21125,0.0270017,0.116791,0.0886132
0,0,396900,0.0097901,2.28525,0.00250637,0.10205,0.0532163
